city,year,weekofyear,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,precipitation_amt_mm_lag1,precipitation_amt_mm_lag2,reanalysis_air_temp_k_lag1,reanalysis_air_temp_k_lag2,reanalysis_avg_temp_k_lag1,reanalysis_avg_temp_k_lag2,reanalysis_specific_humidity_g_per_kg_lag1,reanalysis_specific_humidity_g_per_kg_lag2,reanalysis_relative_humidity_percent_lag1,reanalysis_relative_humidity_percent_lag2,ndvi_mean,ndvi_var,ndvi_mean_lag1,ndvi_mean_lag2,total_cases
1,1994,3,0,297.9128571,297.9428571,293.37,299.7,296.2,16.4,75.98428571,0,14.77571429,2.114285714,25.08571429,7.428571429,30,20,26.6,0,12.6,297.59,298.1914286,297.6928571,298.2857143,15.09714286,14.95142857,79.15,75.74285714,0.1330619,0.00165683,0.1774,0.042975003,26
1,1994,4,0,297.5714286,297.7071429,293.5314286,299.2,296.3,19.04,78.38142857,0,14.93857143,2.328571429,25.32857143,7.042857143,29.4,20.6,9.7,0,0,297.9128571,297.59,297.9428571,297.6928571,14.77571429,15.09714286,75.98428571,79.15,0.084251175,0.019867065,0.1330619,0.1774,35
1,1994,5,0,297.5885714,297.7142857,293.23,299.8,295.8,21.8,76.82571429,0,14.63428571,2.2,25.78571429,7.1,30,20.6,3.6,0,0,297.5714286,297.9128571,297.7071429,297.9428571,14.93857143,14.77571429,78.38142857,75.98428571,0.226414275,0.000479224,0.084251175,0.1330619,36
1,1994,6,0,297.5157143,297.5714286,292.8528571,299.2,295.9,11.5,75.31,0,14.28857143,1.742857143,25.25714286,7.528571429,29.4,21.1,9.1,0,0,297.5885714,297.5714286,297.7142857,297.7071429,14.63428571,14.93857143,76.82571429,78.38142857,0.08779375,0.00044023,0.226414275,0.084251175,39
1,1994,7,0,297.7742857,297.9428571,292.5771429,299.4,295.5,7.2,72.88571429,0,14.02,2.285714286,25.7,7.157142857,30.6,21.1,9.7,0,0,297.5157143,297.5885714,297.5714286,297.7142857,14.28857143,14.63428571,75.31,76.82571429,0.2839875,0.003135354,0.08779375,0.226414275,25
1,1994,8,0,297.4557143,297.5642857,292.6728571,299.3,296.1,11.5,74.78857143,0,14.15714286,2.357142857,25.74285714,8.571428571,30.6,20.6,7.9,0,0,297.7742857,297.5157143,297.9428571,297.5714286,14.02,14.28857143,72.88571429,75.31,0.108269628,0.000903999,0.2839875,0.08779375,31
1,1994,9,0,297.2357143,297.3357143,293.1285714,300.1,295.4,16.7,77.91571429,0,14.55857143,2.5,25.31428571,8.542857143,30.6,20.6,16.2,0,0,297.4557143,297.7742857,297.5642857,297.9428571,14.15714286,14.02,74.78857143,72.88571429,0.150162488,0.000356839,0.108269628,0.2839875,37
1,1994,10,7.15,297.2685714,297.4071429,293.8871429,299.5,295.5,18.7,81.51857143,7.15,15.25857143,2.442857143,25.88571429,7.057142857,31.1,21.7,15.8,0,0,297.2357143,297.4557143,297.3357143,297.5642857,14.55857143,14.15714286,77.91571429,74.78857143,0.106732147,0.000210236,0.150162488,0.108269628,33
1,1994,11,0,297.5014286,297.6714286,292.8642857,299.8,295.6,6.69,75.43571429,0,14.33428571,2.571428571,25.84285714,7.957142857,31.1,21.1,16.8,7.15,0,297.2685714,297.2357143,297.4071429,297.3357143,15.25857143,14.55857143,81.51857143,77.91571429,0.108470825,0.011486958,0.106732147,0.150162488,25
1,1994,12,0,298.0142857,298.2142857,293.1757143,300.5,295.5,2.9,74.64714286,0,14.61714286,3.657142857,26.72857143,9.914285714,32.8,20.6,0,0,7.15,297.5014286,297.2685714,297.6714286,297.4071429,14.33428571,15.25857143,75.43571429,81.51857143,0.107860725,0.00245254,0.108470825,0.106732147,24
1,1994,13,46.62,298.2814286,298.4642857,293.5328571,300.1,296.8,6.66,75.08285714,46.62,14.94571429,2.471428571,26.7,8.342857143,33.3,21.1,1,0,0,298.0142857,297.5014286,298.2142857,297.6714286,14.61714286,14.33428571,74.64714286,75.43571429,0.126030375,0.000659088,0.107860725,0.108470825,18
1,1994,14,0,298.12,298.3142857,293.1514286,300,296.8,4.4,73.95142857,0,14.54714286,2.4,26.42857143,7.771428571,31.1,21.7,2.3,46.62,0,298.2814286,298.0142857,298.4642857,298.2142857,14.94571429,14.61714286,75.08285714,74.64714286,0.103722633,0.001380638,0.126030375,0.107860725,23
1,1994,15,0,297.5371429,297.6214286,293.7342857,299.6,296,37,79.51714286,0,15.14714286,2.1,25.97142857,6.714285714,30,21.1,16.7,0,46.62,298.12,298.2814286,298.3142857,298.4642857,14.54714286,14.94571429,73.95142857,75.08285714,0.160067875,0.000503142,0.103722633,0.126030375,13
1,1994,16,0,297.5414286,297.7357143,292.8528571,299.6,296.3,16.6,75.24714286,0,14.29428571,2.128571429,25.97142857,6.4,30,22.2,28.7,0,0,297.5371429,298.12,297.6214286,298.3142857,15.14714286,14.54714286,79.51714286,73.95142857,0.144632738,0.000601965,0.160067875,0.103722633,18
1,1994,17,0,298.3242857,298.4928571,293.4557143,300.9,296.8,4.9,74.51571429,0,14.88142857,2.614285714,26.67142857,7.785714286,31.7,22.2,13.2,0,0,297.5414286,297.5371429,297.7357143,297.6214286,14.29428571,15.14714286,75.24714286,79.51714286,0.074339883,0.001133268,0.144632738,0.160067875,14
1,1994,18,68,298.9271429,299.0928571,295.2357143,301.1,297,14.1,80.35285714,68,16.62142857,2.671428571,27.75714286,7.7,33.3,22.8,10.5,0,0,298.3242857,297.5414286,298.4928571,297.7357143,14.88142857,14.29428571,74.51571429,75.24714286,0.1108768,0.002084417,0.074339883,0.144632738,17
1,1994,19,10.46,298.5571429,298.7,294.9242857,300.5,297.2,21.1,80.46285714,10.46,16.28,1.942857143,27.41428571,6.457142857,31.7,23.9,3.3,68,0,298.9271429,298.3242857,299.0928571,298.4928571,16.62142857,14.88142857,80.35285714,74.51571429,0.10783215,6.57E-05,0.1108768,0.074339883,22
1,1994,20,16.5,298.4742857,298.55,295.3842857,300.6,297.3,28.9,83.13571429,16.5,16.76714286,1.814285714,27.71428571,8.1,33.3,22.8,29.3,10.46,68,298.5571429,298.9271429,298.7,299.0928571,16.28,16.62142857,80.46285714,80.35285714,0.106242875,0.00540073,0.10783215,0.1108768,13
1,1994,21,17.52,299.9414286,300.2285714,296.0642857,302.3,297.7,7.9,79.50285714,17.52,17.48714286,2.885714286,29.1,7.071428571,33.9,24.4,6.9,16.5,10.46,298.4742857,298.5571429,298.55,298.7,16.76714286,16.28,83.13571429,80.46285714,0.161126775,0.003000388,0.106242875,0.10783215,24
1,1994,22,6.59,299.5971429,299.7785714,295.3428571,301.7,297.8,16.7,77.66428571,6.59,16.71285714,2.357142857,28.57142857,7.314285714,33.3,23.3,1.6,17.52,16.5,299.9414286,298.4742857,300.2285714,298.55,17.48714286,16.76714286,79.50285714,83.13571429,0.1532143,0.001463049,0.161126775,0.106242875,31
1,1994,23,42.53,299.3271429,299.5357143,295.6428571,301.3,298,21.5,80.38285714,42.53,17.01571429,2.471428571,28.22857143,7.628571429,32.8,23.3,67.3,6.59,17.52,299.5971429,299.9414286,299.7785714,300.2285714,16.71285714,17.48714286,77.66428571,79.50285714,0.067314288,9.15E-05,0.1532143,0.161126775,34
1,1994,24,13.82,299.6057143,299.8,295.4914286,301.6,298.3,3.7,78.29285714,13.82,16.83142857,2.4,28.32857143,6.771428571,32.8,24.4,5.4,42.53,6.59,299.3271429,299.5971429,299.5357143,299.7785714,17.01571429,16.71285714,80.38285714,77.66428571,0.1169887,0.010925589,0.067314288,0.1532143,31
1,1994,25,38.34,299.5,299.6357143,295.4628571,302.2,298,26.51,78.70428571,38.34,16.83714286,2.042857143,28.07142857,6.6,32.8,23.9,23.4,13.82,42.53,299.6057143,299.3271429,299.8,299.5357143,16.83142857,17.01571429,78.29285714,80.38285714,0.0719268,0.006909478,0.1169887,0.067314288,31
1,1994,26,12.67,299.8614286,300.0071429,295.8528571,302.3,298,22.9,79.02714286,12.67,17.22857143,2.642857143,28.4,6.757142857,32.8,23.9,10.2,38.34,13.82,299.5,299.6057143,299.6357143,299.8,16.83714286,16.83142857,78.70428571,78.29285714,0.130379775,0.000284003,0.0719268,0.1169887,38
1,1994,27,15.39,299.1257143,299.1785714,295.1542857,301.5,297.9,54.83,78.80571429,15.39,16.47857143,1.642857143,27.92857143,6.828571429,32.2,23.9,19.5,12.67,38.34,299.8614286,299.5,300.0071429,299.6357143,17.22857143,16.83714286,79.02714286,78.70428571,0.1672899,0.003217178,0.130379775,0.0719268,49
1,1994,28,9.77,299.4814286,299.65,295.1685714,301.5,297.9,18.52,77.30285714,9.77,16.50285714,2.128571429,28.17142857,6.014285714,32.2,23.9,28.7,15.39,12.67,299.1257143,299.8614286,299.1785714,300.0071429,16.47857143,17.22857143,78.80571429,79.02714286,0.182226775,0.001191631,0.1672899,0.130379775,42
1,1994,29,43.28,299.9328571,300.1,295.5628571,301.7,297.8,9.9,77.10285714,43.28,16.88285714,2.342857143,28.25714286,6.528571429,32.8,23.9,9.8,9.77,15.39,299.4814286,299.1257143,299.65,299.1785714,16.50285714,16.47857143,77.30285714,78.80571429,0.136913125,0.005136332,0.182226775,0.1672899,49
1,1994,30,2.79,299.9771429,300.1285714,295.2371429,301.5,298.5,3.3,75.43571429,2.79,16.58,2.457142857,28.51428571,7.228571429,33.3,24.4,1,43.28,9.77,299.9328571,299.4814286,300.1,299.65,16.88285714,16.50285714,77.10285714,77.30285714,0.20985715,0.001425966,0.136913125,0.182226775,55
1,1994,31,26.96,299.5757143,299.6357143,295.3628571,301.7,297.4,22.9,77.79571429,26.96,16.70857143,2.214285714,28.25714286,6.985714286,33.3,23.9,48.5,2.79,43.28,299.9771429,299.9328571,300.1285714,300.1,16.58,16.88285714,75.43571429,77.10285714,0.136836313,0.000725445,0.20985715,0.136913125,80
1,1994,32,30.03,299.5185714,299.6785714,295.4657143,301.5,297.9,12.5,78.58428571,30.03,16.83142857,2.357142857,28.38571429,7.785714286,33.3,23.9,3.6,26.96,2.79,299.5757143,299.9771429,299.6357143,300.1285714,16.70857143,16.58,77.79571429,75.43571429,0.022491668,0.001880268,0.136836313,0.20985715,84
1,1994,33,17.77,300.01,300.1285714,295.4871429,302.2,298.3,16.6,76.43714286,17.77,16.86428571,2.514285714,28.51428571,6.771428571,33.3,24.4,20.4,30.03,26.96,299.5185714,299.5757143,299.6785714,299.6357143,16.83142857,16.70857143,78.58428571,77.79571429,0.112233343,0.011498308,0.022491668,0.136836313,72
1,1994,34,3.24,300.3642857,300.5357143,295.9314286,302.7,298.5,11.56,76.92,3.24,17.33857143,2.642857143,28.57142857,6.7,32.8,24.4,4.3,17.77,30.03,300.01,299.5185714,300.1285714,299.6785714,16.86428571,16.83142857,76.43714286,78.58428571,0.164002675,0.00070252,0.112233343,0.022491668,89
1,1994,35,59.91,300.3928571,300.5357143,296.2957143,302.7,298.7,20.24,78.48285714,59.91,17.70571429,2.528571429,29.42857143,6.885714286,33.9,25.6,11,3.24,17.77,300.3642857,300.01,300.5357143,300.1285714,17.33857143,16.86428571,76.92,76.43714286,0.14624285,0.007794133,0.164002675,0.112233343,115
1,1994,36,19.45,300.0742857,300.1785714,296.1314286,302.4,297.6,28.3,79.13857143,19.45,17.52142857,2.642857143,29.28571429,6.357142857,33.3,24.4,14.4,59.91,3.24,300.3928571,300.3642857,300.5357143,300.5357143,17.70571429,17.33857143,78.48285714,76.92,0.165433025,0.015003498,0.14624285,0.164002675,179
1,1994,37,61.11,299.9514286,300.0571429,295.9071429,302.2,298.2,70.4,78.75,61.11,17.30571429,2.457142857,28.55714286,6.9,34.4,23.9,50.8,19.45,59.91,300.0742857,300.3928571,300.1785714,300.5357143,17.52142857,17.70571429,79.13857143,78.48285714,0.134667563,0.00171251,0.165433025,0.14624285,202
1,1994,38,39.22,299.8857143,300.0357143,295.9614286,302.3,298.1,50.7,79.31428571,39.22,17.35428571,1.985714286,28.37142857,6.185714286,32.2,24.4,34.3,61.11,19.45,299.9514286,300.0742857,300.0571429,300.1785714,17.30571429,17.52142857,78.75,79.13857143,0.158936313,0.001540844,0.134667563,0.165433025,272
1,1994,39,55.88,299.5085714,299.6428571,295.8214286,301.8,297.7,45.2,80.37285714,55.88,17.24857143,2.6,28.01428571,6.7,33.9,23.3,31.5,39.22,61.11,299.8857143,299.9514286,300.0357143,300.0571429,17.35428571,17.30571429,79.31428571,78.75,0.158936313,0.001540844,0.158936313,0.134667563,302
1,1994,40,0.63,300.3771429,300.5,295.3628571,302.5,298.7,2.8,74.11714286,0.63,16.74428571,2.628571429,28.71428571,6.9,34.4,24.4,8.2,55.88,39.22,299.5085714,299.8857143,299.6428571,300.0357143,17.24857143,17.35428571,80.37285714,79.31428571,0.158936313,0.001540844,0.158936313,0.158936313,395
1,1994,41,16.7,299.6385714,299.6214286,295.4814286,302.9,297.8,40.8,78.22571429,16.7,16.9,2.728571429,28.32857143,7.657142857,35,23.9,39.2,0.63,55.88,300.3771429,299.5085714,300.5,299.6428571,16.74428571,17.24857143,74.11714286,80.37285714,0.158936313,0.001540844,0.158936313,0.158936313,426
1,1994,42,75.57,300.2385714,300.4,295.6857143,303,298.3,15.81,76.34857143,75.57,17.12428571,3.028571429,28.57142857,7.442857143,35,23.9,5.4,16.7,0.63,299.6385714,300.3771429,299.6214286,300.5,16.9,16.74428571,78.22571429,74.11714286,0.158936313,0.001540844,0.158936313,0.158936313,461
1,1994,43,111.52,298.8114286,298.8571429,296.1714286,300.5,297.5,64.85,85.41714286,111.52,17.64142857,1.657142857,27.67142857,7.271428571,32.8,23.3,39.2,75.57,16.7,300.2385714,299.6385714,300.4,299.6214286,17.12428571,16.9,76.34857143,78.22571429,0.158936313,0.001540844,0.158936313,0.158936313,381
1,1994,44,5.41,299.8671429,300.05,295.8457143,301.9,298.3,15.6,78.68571429,5.41,17.26428571,2.328571429,28.15714286,6.842857143,32.2,24.4,1.9,111.52,75.57,298.8114286,300.2385714,298.8571429,300.4,17.64142857,17.12428571,85.41714286,76.34857143,0.158936313,0.001540844,0.158936313,0.158936313,333
1,1994,45,32.26,299.2971429,299.1285714,295.58,301.5,297.2,36.6,80.09571429,32.26,16.98428571,2.228571429,27.31428571,6.928571429,31.7,22.2,54.5,5.41,111.52,299.8671429,298.8114286,300.05,298.8571429,17.26428571,17.64142857,78.68571429,85.41714286,0.158936313,0.001540844,0.158936313,0.158936313,353
1,1994,46,32.17,299.1985714,299.3,296.1742857,302.2,297.5,47.5,83.58428571,32.17,17.64428571,1.771428571,27.28571429,7.314285714,32.8,22.2,47.5,32.26,5.41,299.2971429,299.8671429,299.1285714,300.05,16.98428571,17.26428571,80.09571429,78.68571429,0.158936313,0.001540844,0.158936313,0.158936313,410
1,1994,47,11.16,299.4228571,299.4571429,296.3771429,301.9,297.6,23.7,83.50285714,11.16,17.84857143,2.4,27.85714286,7.6,33.9,23.3,49.3,32.17,32.26,299.1985714,299.2971429,299.3,299.1285714,17.64428571,16.98428571,83.58428571,80.09571429,0.158936313,0.001540844,0.158936313,0.158936313,364
1,1994,48,17.52,298.8514286,298.85,294.8128571,300.7,296.3,27.4,78.56,17.52,16.17857143,2.1,26.88571429,7.571428571,31.7,21.1,35.9,11.16,32.17,299.4228571,299.1985714,299.4571429,299.3,17.84857143,17.64428571,83.50285714,83.58428571,0.158936313,0.001540844,0.158936313,0.158936313,359
1,1994,49,45.95,297.8085714,297.95,295.2042857,299.4,296.6,106.09,85.57,45.95,16.58,1.5,26.37142857,6.185714286,30,22.2,58.2,17.52,11.16,298.8514286,299.4228571,298.85,299.4571429,16.17857143,17.84857143,78.56,83.50285714,0.158936313,0.001540844,0.158936313,0.158936313,288
1,1994,50,0,298.6242857,298.7428571,293.9385714,300.5,297.2,16.5,75.45571429,0,15.32714286,2.285714286,26.58571429,7.471428571,31.7,21.7,7.4,45.95,17.52,297.8085714,298.8514286,297.95,298.85,16.58,16.17857143,85.57,78.56,0.158936313,0.001540844,0.158936313,0.158936313,221
1,1994,51,0,298.5814286,298.6928571,294.2114286,300.6,296.9,12.2,76.91428571,0,15.59571429,2.728571429,26.64285714,8.185714286,31.7,22.2,12.9,0,45.95,298.6242857,297.8085714,298.7428571,297.95,15.32714286,16.58,75.45571429,85.57,0.158936313,0.001540844,0.158936313,0.158936313,149
1,1994,52,5.25,298.5271429,298.7785714,294.4014286,301,296,3.4,78.01857143,5.25,15.78,2.442857143,26.97142857,8.2,32.8,21.7,0.3,0,0,298.5814286,298.6242857,298.6928571,298.7428571,15.59571429,15.32714286,76.91428571,75.45571429,0.158936313,0.001540844,0.158936313,0.158936313,112
1,1995,1,0,297.33,297.4,292.7342857,300.1,294.7,12.5,75.83857143,0,14.25,2.371428571,25.7,7.685714286,31.7,20,40.4,5.25,0,298.5271429,298.5814286,298.7785714,298.6928571,15.78,15.59571429,78.01857143,76.91428571,0.247441975,0.001068972,0.158936313,0.158936313,154
1,1995,2,0,298.2842857,298.45,293.3085714,299.9,296.8,3.59,74.04714286,0,14.69857143,2.357142857,25.77142857,7.685714286,30,21.7,10.5,0,5.25,297.33,298.5271429,297.4,298.7785714,14.25,15.78,75.83857143,78.01857143,0.154408913,0.000520685,0.247441975,0.158936313,91
1,1995,3,37.99,296.5842857,296.7071429,292.83,299.1,295,32.88,79.55285714,37.99,14.28142857,1.785714286,24.75714286,7.114285714,28.9,20,29,0,0,298.2842857,297.33,298.45,297.4,14.69857143,14.25,74.04714286,75.83857143,0.071607125,0.030891765,0.154408913,0.247441975,72
1,1995,4,0,297.5928571,298.0142857,293.5328571,300.5,295,6.2,78.33,0,14.94714286,3.628571429,26.12857143,9.042857143,32.8,20.6,9.9,37.99,0,296.5842857,298.2842857,296.7071429,298.45,14.28142857,14.69857143,79.55285714,74.04714286,0.1224625,0.002717721,0.071607125,0.154408913,56
1,1995,5,0,297.35,297.65,293.91,300.2,295.6,43.3,81.40428571,0,15.27428571,2.157142857,25.5,7.285714286,31.7,21.1,26.9,0,37.99,297.5928571,296.5842857,298.0142857,296.7071429,14.94714286,14.28142857,78.33,79.55285714,0.175229888,0.002015205,0.1224625,0.071607125,46
1,1995,6,0,297.8557143,298.0142857,293.0257143,300.5,295.2,3.6,74.65571429,0,14.46,3.8,26.08571429,9.614285714,32.8,20,0,0,0,297.35,297.5928571,297.65,298.0142857,15.27428571,14.94714286,81.40428571,78.33,0.109482433,0.005525785,0.175229888,0.1224625,37
1,1995,7,0,298.2214286,298.4642857,293.8828571,300.5,295.8,10.07,77.02142857,0,15.22714286,2.814285714,26.62857143,8.657142857,32.2,20.6,2.8,0,0,297.8557143,297.35,298.0142857,297.65,14.46,15.27428571,74.65571429,81.40428571,0.142617875,0.004324657,0.109482433,0.175229888,26
1,1995,8,0,297.5085714,297.5142857,293.1328571,299.4,295.9,29.08,76.63428571,0,14.53,1.971428571,25.92857143,7.285714286,31.7,21.7,29.5,0,0,298.2214286,297.8557143,298.4642857,298.0142857,15.22714286,14.46,77.02142857,74.65571429,0.096448818,0.000625367,0.142617875,0.109482433,17
1,1995,9,0,297.1757143,297.2571429,293.4442857,299.5,295.4,50.73,79.81714286,0,14.85285714,2.428571429,25.24285714,8.4,30.6,20,51.7,0,0,297.5085714,298.2214286,297.5142857,298.4642857,14.53,15.22714286,76.63428571,77.02142857,0.09377,0.000717234,0.096448818,0.142617875,17
1,1995,10,0,297.0814286,297.2785714,293.8114286,299.4,295.2,36.42,82.05285714,0,15.19142857,2.071428571,25.5,7.057142857,30,21.1,16.9,0,0,297.1757143,297.5085714,297.2571429,297.5142857,14.85285714,14.53,79.81714286,76.63428571,0.1484384,0.002449606,0.09377,0.096448818,20
1,1995,11,19.43,297.11,297.0857143,292.8214286,299.6,294.6,18.6,77.02,19.43,14.30428571,2.057142857,25.25714286,6.757142857,31.7,21.1,16.5,0,0,297.0814286,297.1757143,297.2785714,297.2571429,15.19142857,14.85285714,82.05285714,79.81714286,0.1222274,0.001323937,0.1484384,0.09377,11
1,1995,12,0,296.48,296.7071429,290.6314286,300.4,294,6.7,69.86142857,0,12.48142857,3.3,24.62857143,8.414285714,31.7,18.9,2.3,19.43,0,297.11,297.0814286,297.0857143,297.2785714,14.30428571,15.19142857,77.02,82.05285714,0.1799494,0.010160461,0.1222274,0.1484384,7
1,1995,13,0,296.8871429,297.0428571,290.3785714,300,293.5,4.6,67.36428571,0,12.33142857,4,25.24285714,7.757142857,30,20,4.1,0,19.43,296.48,297.11,296.7071429,297.0857143,12.48142857,14.30428571,69.86142857,77.02,0.252200525,0.001937076,0.1799494,0.1222274,16
1,1995,14,0,297.6657143,297.9214286,292.5557143,300.9,294.6,0,73.4,0,14.12285714,3.614285714,25.97142857,8.957142857,32.8,19.4,0,0,0,296.8871429,296.48,297.0428571,296.7071429,12.33142857,12.48142857,67.36428571,69.86142857,0.219854163,0.003895366,0.252200525,0.1799494,14
1,1995,15,5.43,298.56,298.7428571,294.3385714,300.6,296.9,2.1,77.60571429,5.43,15.73571429,2.828571429,27.28571429,7.785714286,32.8,22.8,0,0,0,297.6657143,296.8871429,297.9214286,297.0428571,14.12285714,12.33142857,73.4,67.36428571,0.121155962,0.003612892,0.219854163,0.252200525,16
1,1995,16,6.44,297.83,298.0071429,293.5542857,300.2,296,19.6,77.32142857,6.44,15.01,2.614285714,26.65714286,7.3,32.8,21.1,72,5.43,0,298.56,297.6657143,298.7428571,297.9214286,15.73571429,14.12285714,77.60571429,73.4,0.17779285,0.006757011,0.121155962,0.219854163,5
1,1995,17,0,297.5114286,297.6857143,292.1,300.2,295.8,2.7,71.93714286,0,13.69,2.657142857,26.32857143,6.657142857,31.1,21.7,1,6.44,5.43,297.83,298.56,298.0071429,298.7428571,15.01,15.73571429,77.32142857,77.60571429,0.171491975,0.001666527,0.17779285,0.121155962,2
1,1995,18,20.96,298.7885714,299.0714286,294.2028571,301.6,297.3,4.1,76.07285714,20.96,15.61714286,2.942857143,27.84285714,9.142857143,34.4,22.2,2.8,0,6.44,297.5114286,297.83,297.6857143,298.0071429,13.69,15.01,71.93714286,77.32142857,0.163357738,0.001322919,0.171491975,0.17779285,6
1,1995,19,9.01,299.1314286,299.3571429,295.4285714,301.8,297,9,80.26142857,9.01,16.82285714,3,27.77142857,7.3,34.4,22.8,29.7,20.96,0,298.7885714,297.5114286,299.0714286,297.6857143,15.61714286,13.69,76.07285714,71.93714286,0.156226775,0.001404759,0.163357738,0.171491975,5
1,1995,20,119.62,298.9957143,299.0857143,295.3985714,301.7,297.1,17.4,80.86571429,119.62,16.78857143,2.857142857,26.91428571,6.271428571,31.1,21.7,101.6,9.01,20.96,299.1314286,298.7885714,299.3571429,299.0714286,16.82285714,15.61714286,80.26142857,76.07285714,0.114957425,0.003752382,0.156226775,0.163357738,4
1,1995,21,204.62,299.4542857,299.5785714,295.9942857,301.7,297.3,17.3,81.44714286,204.62,17.41285714,2.328571429,27.22857143,7.342857143,31.7,22.2,97.5,119.62,9.01,298.9957143,299.1314286,299.0857143,299.3571429,16.78857143,16.82285714,80.86571429,80.26142857,0.166608325,0.009255186,0.114957425,0.156226775,3
1,1995,22,178.89,299.6028571,299.6071429,295.9928571,302,298.1,20.33,80.72714286,178.89,17.41142857,1.957142857,27.7,7.328571429,33.3,23.3,9.1,204.62,119.62,299.4542857,298.9957143,299.5785714,299.0857143,17.41285714,16.78857143,81.44714286,80.86571429,0.145514863,0.004193049,0.166608325,0.114957425,4
1,1995,23,106.04,298.6885714,298.65,295.8271429,300.2,297.5,86.8,84.34571429,106.04,17.21714286,1.642857143,27.3,7.142857143,31.1,22.8,35.5,178.89,204.62,299.6028571,299.4542857,299.6071429,299.5785714,17.41142857,17.41285714,80.72714286,81.44714286,0.165316075,0.010483173,0.145514863,0.166608325,16
1,1995,24,20.16,299.8285714,299.9,295.8928571,301.4,298.4,16.57,79.13714286,20.16,17.29571429,2.314285714,27.77142857,7.471428571,32.8,22.8,43.5,106.04,178.89,298.6885714,299.6028571,298.65,299.6071429,17.21714286,17.41142857,84.34571429,80.72714286,0.1267375,0.002491114,0.165316075,0.145514863,8
1,1995,25,26.56,300.1157143,300.1428571,296.6257143,302.3,298.2,35.24,81.34,26.56,18.05285714,2,28.84285714,7.371428571,33.3,24.4,10.5,20.16,106.04,299.8285714,298.6885714,299.9,298.65,17.29571429,17.21714286,79.13714286,84.34571429,0.212691075,0.000192167,0.1267375,0.165316075,7
1,1995,26,2.04,300.68,300.8071429,296.7414286,302.7,298.7,13.7,79.38,2.04,18.20714286,2.757142857,29.21428571,6.342857143,33.9,24.4,15.8,26.56,20.16,300.1157143,299.8285714,300.1428571,299.9,18.05285714,17.29571429,81.34,79.13714286,0.2375869,0.000505098,0.212691075,0.1267375,10
1,1995,27,41.18,301.0071429,301.0928571,296.1457143,303.2,298.6,9.22,75.06571429,41.18,17.56571429,3.042857143,29.65714286,7.828571429,34.4,25,16,2.04,26.56,300.68,300.1157143,300.8071429,300.1428571,18.20714286,18.05285714,79.38,81.34,0.269825,0.001282671,0.2375869,0.212691075,14
1,1995,28,25.89,299.9442857,299.9785714,296.5828571,302,298.5,60.59,81.96,25.89,18.01285714,1.957142857,29.28571429,7.6,34.4,24.4,21.4,41.18,2.04,301.0071429,300.68,301.0928571,300.8071429,17.56571429,18.20714286,75.06571429,79.38,0.190897013,0.002557534,0.269825,0.2375869,7
1,1995,29,36.58,300.4014286,300.6642857,296.8485714,302.8,299,38.3,81.09,36.58,18.35428571,2.728571429,29.22857143,7.3,33.9,25,30.6,25.89,41.18,299.9442857,301.0071429,299.9785714,301.0928571,18.01285714,17.56571429,81.96,75.06571429,0.136826775,0.000816665,0.190897013,0.269825,9
1,1995,30,101.64,299.9885714,299.9571429,297.2442857,302.3,298.6,62.31,85.08857143,101.64,18.77714286,1.6,28.55714286,6.571428571,33.3,23.9,43.3,36.58,25.89,300.4014286,299.9442857,300.6642857,299.9785714,18.35428571,18.01285714,81.09,81.96,0.136261313,0.001569077,0.136826775,0.190897013,11
1,1995,31,60.71,300,300,297.11,302.5,298.4,102.4,84.37571429,60.71,18.67285714,2.085714286,28.7,6.757142857,33.9,23.9,30.1,101.64,36.58,299.9885714,300.4014286,299.9571429,300.6642857,18.77714286,18.35428571,85.08857143,81.09,0.129845243,0.003951733,0.136261313,0.136826775,23
1,1995,32,19.79,300.2628571,300.2857143,296.5585714,302.4,298.6,40.3,80.39714286,19.79,18.04285714,2.142857143,29,6.814285714,33.9,23.3,27.3,60.71,101.64,300,299.9885714,300,299.9571429,18.67285714,18.77714286,84.37571429,85.08857143,0.1146351,0.006290044,0.129845243,0.136261313,17
1,1995,33,4.05,300.5542857,300.6857143,297.27,303.8,298.2,17.7,82.62571429,4.05,18.85714286,3.342857143,30.07142857,6.942857143,34.4,25.6,8.7,19.79,60.71,300.2628571,300,300.2857143,300,18.04285714,18.67285714,80.39714286,84.37571429,0.135373792,0.003045524,0.1146351,0.129845243,19
1,1995,34,75.11,299.9528571,299.9857143,296.8871429,301.9,298.1,96.1,83.49142857,75.11,18.40428571,2.114285714,28.42857143,7.657142857,33.3,23.3,66,4.05,19.79,300.5542857,300.2628571,300.6857143,300.2857143,18.85714286,18.04285714,82.62571429,80.39714286,0.11729285,0.000539677,0.135373792,0.1146351,24
