NDVI_combined,city,reanalysis_air_temp_k,reanalysis_air_temp_k_lag2,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag2,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag2,reanalysis_tdtr_k,reanalysis_tdtr_k_lag2,station_precip_mm,station_precip_mm_lag2,total_cases,weekofyear,sin_week,cos_week,total_cases_log,temp_ma4,humidity_ma4
0.0672419687,1,299.107142857,298.247142857,297.4,295.6,16.3042857143,14.6685714286,3.01428571429,3.91428571429,7.4,0.0,7,14,0.992708874098054,-0.1205366802553229,2.0794415416798357,298.56964285699996,15.259642857174999
-0.0018938226999999,1,299.19,299.072857143,296.8,297.3,16.3157142857,15.7828571429,3.38571428571,2.8,21.1,0.0,1,15,0.9709418174260523,-0.23931566428755754,0.6931471805599453,298.90428571424997,15.767857142875
0.053914223388,1,300.012857143,299.107142857,297.1,297.4,17.0557142857,16.3042857143,3.72857142857,3.01428571429,97.3,7.4,1,16,0.9350162426854149,-0.3546048870425355,0.6931471805599453,299.34571428575,16.364642857150002
0.0721096411399999,1,298.917142857,299.19,296.4,296.8,16.9642857143,16.3157142857,3.58571428571,3.38571428571,207.5,21.1,4,17,0.8854560256532099,-0.4647231720437685,1.6094379124341003,299.30678571425,16.66
0.0012437356,1,299.54,300.012857143,297.5,297.1,16.9628571429,17.0557142857,2.75714285714,3.72857142857,48.2,97.3,2,18,0.8229838658936566,-0.5680647467311556,1.0986122886681096,299.415,16.82464285715
0.0903110904,1,299.948571429,298.917142857,297.9,296.4,16.6728571429,16.9642857143,2.91428571429,3.58571428571,11.4,207.5,6,19,0.7485107481711014,-0.663122658240795,1.9459101490553132,299.60464285725,16.91392857145
0.10368010395,1,299.065714286,299.54,296.8,297.5,17.5328571429,16.9628571429,2.51428571429,2.75714285714,110.9,48.2,3,20,0.6631226582407951,-0.7485107481711012,1.3862943611198906,299.367857143,17.03321428575
0.07303332966,1,299.805714286,299.948571429,297.1,297.9,18.4857142857,16.6728571429,3.07142857143,2.91428571429,71.2,11.4,4,21,0.5680647467311557,-0.8229838658936565,1.6094379124341003,299.59000000025003,17.413571428599997
0.0703412534,1,300.84,299.065714286,298.7,296.8,19.2071428571,17.5328571429,2.9,2.51428571429,23.9,110.9,10,22,0.464723172043769,-0.8854560256532095,2.3978952727983707,299.91500000025,17.974642857150002
0.12676352468,1,301.117142857,299.805714286,299.4,297.1,18.1657142857,18.4857142857,2.57142857143,3.07142857143,4.4,71.2,12,23,0.3546048870425359,-0.9350162426854147,2.5649493574615367,300.20714285725,18.34785714285
0.0992958066999999,1,299.981428571,300.84,298.3,298.7,18.0285714286,19.2071428571,2.87142857143,2.9,44.5,23.9,21,24,0.2393156642875577,-0.9709418174260522,3.0910424533583156,300.4360714285,18.471785714275
0.15533877646,1,301.337142857,301.117142857,298.5,299.4,19.0414285714,18.1657142857,3.51428571429,2.57142857143,0.0,4.4,26,25,0.12053668025532308,-0.9927088740980538,3.295836866004329,300.81892857124996,18.6107142857
0.0860562561099999,1,301.088571429,299.981428571,298.9,298.3,18.8457142857,18.0285714286,2.58571428571,2.87142857143,52.3,44.5,21,26,-3.216245299353273e-16,-1.0,3.0910424533583156,300.8810714285,18.52035714285
0.1823469755,1,301.281428571,301.337142857,299.2,298.5,18.8857142857,19.0414285714,2.94285714286,3.51428571429,34.8,0.0,30,27,-0.12053668025532283,-0.992708874098054,3.4339872044851463,300.922142857,18.700357142850002
0.0862342587,1,300.667142857,301.088571429,298.7,298.9,18.5085714286,18.8457142857,2.61428571429,2.58571428571,52.8,52.3,45,28,-0.2393156642875575,-0.9709418174260523,3.828641396489095,301.0935714285,18.82035714285
0.0859202456,1,300.871428571,301.281428571,298.8,299.2,18.4814285714,18.8857142857,2.44285714286,2.94285714286,50.3,34.8,56,29,-0.3546048870425357,-0.9350162426854148,4.04305126783455,300.977142857,18.68035714285
0.0766440591,1,300.852857143,300.667142857,298.7,298.7,19.1142857143,18.5085714286,2.72857142857,2.61428571429,73.8,52.8,75,30,-0.46472317204376806,-0.88545602565321,4.330733340286331,300.91821428549997,18.747500000000002
0.0360136,1,301.158571429,300.871428571,299.3,298.8,18.8314285714,18.4814285714,2.87142857143,2.44285714286,41.0,50.3,83,31,-0.5680647467311556,-0.8229838658936566,4.430816798843313,300.88750000000005,18.733928571425
0.135165560256,1,301.348571429,300.852857143,299.2,298.7,18.9385714286,19.1142857143,2.98571428571,2.72857142857,12.6,73.8,82,32,-0.663122658240795,-0.7485107481711014,4.418840607796597,301.057857143,18.841428571425
0.0736556357699999,1,301.465714286,301.158571429,299.2,299.3,18.72,18.8314285714,3.41428571429,2.87142857143,18.1,41.0,126,33,-0.7485107481711012,-0.6631226582407952,4.844187086458591,301.20642857175,18.901071428574998
0.0365605866,1,301.178571429,301.348571429,299.1,299.2,18.1742857143,18.9385714286,3.38571428571,2.98571428571,31.7,12.6,119,34,-0.8229838658936565,-0.5680647467311558,4.787491742782046,301.28785714325,18.666071428575002
0.066437174656,1,301.291428571,301.465714286,299.5,299.2,18.8671428571,18.72,3.18571428571,3.41428571429,104.4,18.1,137,35,-0.8854560256532095,-0.46472317204376906,4.927253685157204,301.32107142875,18.675
0.0939786072,1,301.465714286,301.178571429,298.6,299.1,18.1571428571,18.1742857143,4.42857142857,3.38571428571,8.9,31.7,131,36,-0.9350162426854146,-0.35460488704253595,4.882801922586371,301.350357143,18.479642857125
0.0730219879,1,302.2,301.291428571,299.9,299.5,19.44,18.8671428571,3.38571428571,3.18571428571,61.0,104.4,112,37,-0.9709418174260522,-0.2393156642875578,4.727387818712341,301.5339285715,18.659642857125
0.07119721422,1,301.495714286,301.465714286,298.9,298.6,18.5057142857,18.1571428571,3.57142857143,4.42857142857,15.1,8.9,82,38,-0.9927088740980539,-0.12053668025532357,4.418840607796597,301.61321428575,18.742499999975
0.07131076688,1,301.114285714,302.2,298.8,299.9,18.7042857143,19.44,3.54285714286,3.38571428571,19.8,61.0,73,39,-1.0,-1.8369701987210297e-16,4.304065093204169,301.5689285715,18.701785714275
0.06737106294,1,301.09,301.495714286,299.5,298.9,18.4985714286,18.5057142857,2.68571428571,3.57142857143,18.6,15.1,43,40,-0.9927088740980539,0.12053668025532321,3.784189633918261,301.475,18.787142857150002
0.04140893562,1,299.834285714,301.114285714,297.9,298.8,18.0357142857,18.7042857143,2.54285714286,3.54285714286,126.9,19.8,55,41,-0.9709418174260523,0.2393156642875574,4.025351690735149,300.8835714285,18.436071428575
0.1168796731,1,300.624285714,301.09,298.0,299.5,18.9585714286,18.4985714286,2.92857142857,2.68571428571,45.5,18.6,55,42,-0.9350162426854148,0.3546048870425356,4.025351690735149,300.6657142855,18.549285714299998
0.08199630952,1,300.691428571,299.834285714,298.7,297.9,18.9914285714,18.0357142857,2.44285714286,2.54285714286,55.1,126.9,53,43,-0.88545602565321,0.464723172043768,3.988984046564274,300.55999999975,18.621071428575
0.11202160538,1,300.841428571,300.624285714,298.9,298.0,18.34,18.9585714286,2.57142857143,2.92857142857,57.2,45.5,46,44,-0.8229838658936571,0.5680647467311547,3.8501476017100584,300.49785714250004,18.581428571425
0.0975981101,1,300.664285714,300.691428571,299.0,298.7,18.2285714286,18.9914285714,2.12857142857,2.44285714286,32.5,55.1,43,45,-0.7485107481711012,0.6631226582407952,3.784189633918261,300.7053571425,18.62964285715
0.1080459591,1,299.971428571,300.841428571,298.0,298.9,17.6385714286,18.34,2.25714285714,2.57142857143,41.5,57.2,29,46,-0.6631226582407955,0.7485107481711009,3.4011973816621555,300.54214285675,18.299642857149998
0.1275351589,1,299.467142857,300.664285714,298.0,299.0,16.5485714286,18.2285714286,2.58571428571,2.12857142857,23.6,32.5,22,47,-0.5680647467311558,0.8229838658936564,3.1354942159291497,300.23607142825,17.68892857145
0.1889464485999999,1,299.182857143,299.971428571,297.8,298.0,16.5714285714,17.6385714286,2.41428571429,2.25714285714,80.7,41.5,26,48,-0.46472317204376834,0.8854560256532098,3.295836866004329,299.82142857125,17.246785714299996
0.09203780622,1,298.578571429,299.467142857,295.9,298.0,14.5071428571,16.5485714286,2.74285714286,2.58571428571,27.5,23.6,13,49,-0.354604887042536,0.9350162426854146,2.6390573296152584,299.3,16.316428571425
0.0431654095199999,1,299.131428571,299.182857143,297.5,297.8,15.7214285714,16.5714285714,2.17142857143,2.41428571429,30.0,80.7,17,50,-0.23931566428755785,0.9709418174260521,2.8903717578961645,299.09000000000003,15.837142857124999
0.1795652590999999,1,298.44,298.578571429,296.5,295.9,15.5328571429,14.5071428571,2.52857142857,2.74285714286,29.1,27.5,8,51,-0.12053668025532364,0.9927088740980539,2.197224577336219,298.83321428575005,15.583214285699999
0.0185628418,1,299.147142857,299.131428571,297.5,297.5,16.0271428571,15.7214285714,2.24285714286,2.17142857143,18.6,30.0,13,52,6.432490598706546e-16,1.0,2.6390573296152584,298.82428571425,15.447142857125
0.035444455588,1,298.677142857,298.44,297.2,296.5,15.2028571429,15.5328571429,2.1,2.52857142857,8.1,29.1,10,1,0.12053668025532305,0.9927088740980538,2.3978952727983707,298.84892857125,15.621071428575
0.1055926832,1,298.332857143,299.147142857,296.6,297.5,14.5714285714,16.0271428571,2.44285714286,2.24285714286,21.9,18.6,17,2,0.2393156642875578,0.9709418174260521,2.8903717578961645,298.64928571424997,15.333571428575
-0.0351416905,1,298.401428571,298.677142857,296.7,297.2,15.7942857143,15.2028571429,2.42857142857,2.1,101.1,8.1,19,3,0.3546048870425357,0.9350162426854147,2.995732273553991,298.639642857,15.398928571425
0.0401443487,1,298.287142857,298.332857143,296.6,296.6,14.8971428571,14.5714285714,2.01428571429,2.44285714286,29.2,21.9,9,4,0.4647231720437685,0.8854560256532098,2.3025850929940455,298.424642857,15.116428571425
0.0830489629,1,297.541428571,298.401428571,295.5,296.7,13.86,15.7942857143,2.15714285714,2.42857142857,7.6,101.1,9,5,0.5680647467311557,0.8229838658936565,2.3025850929940455,298.1407142855,14.7807142857
-0.0105953965999999,1,297.825714286,298.287142857,296.5,296.6,14.8985714286,14.8971428571,2.21428571429,2.01428571429,26.6,29.2,9,6,0.6631226582407952,0.7485107481711012,2.3025850929940455,298.01392857125,14.8625
0.1789085988,1,297.955714286,297.541428571,295.6,295.5,15.2814285714,13.86,3.02857142857,2.15714285714,15.0,7.6,3,7,0.7485107481711012,0.6631226582407953,1.3862943611198906,297.90250000000003,14.734285714275
0.1344878866,1,298.055714286,297.825714286,296.7,296.5,14.3885714286,14.8985714286,2.38571428571,2.21428571429,2.6,26.6,7,8,0.8229838658936565,0.5680647467311558,2.0794415416798357,297.84464285725,14.607142857149999
0.0166316318,1,298.158571429,297.955714286,296.3,295.6,13.9514285714,15.2814285714,2.64285714286,3.02857142857,0.0,15.0,7,9,0.8854560256532098,0.46472317204376856,2.0794415416798357,297.99892857175,14.629999999999999
0.07706148428,1,297.988571429,298.055714286,295.4,296.7,14.4971428571,14.3885714286,3.42857142857,2.38571428571,3.3,2.6,0,10,0.9350162426854148,0.3546048870425356,0.0,298.0396428575,14.529642857125
0.0754219721999999,1,297.261428571,298.158571429,295.4,296.3,13.7,13.9514285714,2.61428571429,2.64285714286,2.2,0.0,2,11,0.9709418174260521,0.23931566428755807,1.0986122886681096,297.86607142875,14.134285714274998
0.0589537235,1,298.061428571,297.988571429,296.0,295.4,14.8228571429,14.4971428571,2.85714285714,3.42857142857,7.4,3.3,3,12,0.9927088740980539,0.120536680255323,1.3862943611198906,297.8675,14.24285714285
0.09465513582,1,298.302857143,297.261428571,296.5,295.4,14.9371428571,13.7,3.35714285714,2.61428571429,7.9,2.2,3,13,0.9999999999999999,-1.6081226496766366e-16,1.3862943611198906,297.9035714285,14.489285714275
0.07347897235,1,298.24,298.061428571,296.2,296.0,15.7942857143,14.8228571429,3.18571428571,2.85714285714,84.6,7.4,1,14,0.992708874098054,-0.1205366802553229,0.6931471805599453,297.96642857125,14.813571428574999
0.0603418983,1,298.672857143,298.302857143,297.0,296.5,15.5657142857,14.9371428571,2.8,3.35714285714,48.3,7.9,3,15,0.9709418174260523,-0.23931566428755754,1.3862943611198906,298.31928571425,15.28
0.0389107261,1,298.591428571,298.24,296.8,296.2,15.8657142857,15.7942857143,3.1,3.18571428571,5.4,84.6,3,16,0.9350162426854149,-0.3546048870425355,1.3862943611198906,298.45178571425,15.5407142857
0.06556199584,1,298.898571429,298.672857143,296.6,297.0,15.8328571429,15.5657142857,3.27142857143,2.8,75.2,48.3,3,17,0.8854560256532099,-0.4647231720437685,1.3862943611198906,298.60071428575,15.76464285715
0.06509331356,1,298.872857143,298.591428571,296.5,296.8,16.1242857143,15.8657142857,3.38571428571,3.1,66.1,5.4,7,18,0.8229838658936566,-0.5680647467311556,2.0794415416798357,298.7589285715,15.84714285715
0.06490934846,1,298.12,298.898571429,296.7,296.6,14.9857142857,15.8328571429,2.35714285714,3.27142857143,80.8,75.2,3,19,0.7485107481711014,-0.663122658240795,1.3862943611198906,298.62071428575,15.70214285715
0.1258224585199999,1,299.171428571,298.872857143,297.2,296.5,17.7342857143,16.1242857143,2.78571428571,3.38571428571,15.6,66.1,5,20,0.6631226582407951,-0.7485107481711012,1.791759469228055,298.76571428575,16.1692857143
0.0844904532999999,1,300.501428571,298.12,299.0,296.7,17.7928571429,14.9857142857,2.97142857143,2.35714285714,0.5,80.8,11,21,0.5680647467311557,-0.8229838658936565,2.4849066497880004,299.16642857125,16.6592857143
0.0747068938999999,1,300.57,299.171428571,298.6,297.2,17.29,17.7342857143,3.0,2.78571428571,22.1,15.6,5,22,0.464723172043769,-0.8854560256532095,1.791759469228055,299.5907142855,16.950714285725
0.0641091644,1,300.768571429,300.501428571,298.6,299.0,17.4642857143,17.7928571429,3.04285714286,2.97142857143,1.3,0.5,5,23,0.3546048870425359,-0.9350162426854147,1.791759469228055,300.25285714275,17.570357142875
0.05376519248,1,301.021428571,300.57,299.6,298.6,17.7842857143,17.29,2.74285714286,3.0,34.0,22.1,6,24,0.2393156642875577,-0.9709418174260522,1.9459101490553132,300.71535714275,17.582857142875
0.06885832772,1,300.478571429,300.768571429,298.7,298.6,18.0914285714,17.4642857143,2.81428571429,3.04285714286,25.5,1.3,6,25,0.12053668025532308,-0.9927088740980538,1.9459101490553132,300.70964285725,17.6575
0.1380380476,1,300.504285714,301.021428571,299.0,299.6,18.6714285714,17.7842857143,2.24285714286,2.74285714286,58.2,34.0,4,26,-3.216245299353273e-16,-1.0,1.6094379124341003,300.69321428575,18.00285714285
0.1035624176999999,1,300.584285714,300.478571429,298.8,298.7,17.9157142857,18.0914285714,2.61428571429,2.81428571429,26.7,25.5,4,27,-0.12053668025532283,-0.992708874098054,1.6094379124341003,300.64714285699995,18.1157142857
0.07589641458,1,300.262857143,300.504285714,298.4,299.0,18.2157142857,18.6714285714,2.68571428571,2.24285714286,51.6,58.2,8,28,-0.2393156642875575,-0.9709418174260523,2.197224577336219,300.4575,18.223571428550002
0.10369572292,1,300.244285714,300.584285714,298.3,298.8,18.0114285714,17.9157142857,2.55714285714,2.61428571429,36.8,26.7,14,29,-0.3546048870425357,-0.9350162426854148,2.70805020110221,300.39892857125,18.20357142855
0.0062220402199999,1,300.794285714,300.262857143,298.6,298.4,18.2071428571,18.2157142857,2.67142857143,2.68571428571,13.3,51.6,12,30,-0.46472317204376806,-0.88545602565321,2.5649493574615367,300.47142857125,18.087499999975
0.0636166134,1,300.4,300.244285714,298.4,298.3,18.4271428571,18.0114285714,2.8,2.55714285714,100.0,36.8,16,31,-0.5680647467311556,-0.8229838658936566,2.833213344056216,300.42535714275,18.215357142825
0.0684448513,1,300.208571429,300.794285714,297.9,298.6,18.0071428571,18.2071428571,2.85714285714,2.67142857143,40.9,13.3,10,32,-0.663122658240795,-0.7485107481711014,2.3978952727983707,300.41178571425,18.163214285675
0.10704132594,1,300.91,300.4,299.3,298.4,18.3271428571,18.4271428571,2.47142857143,2.8,1.5,100.0,16,33,-0.7485107481711012,-0.6631226582407952,2.833213344056216,300.57821428575005,18.2421428571
0.1026201582,1,300.821428571,300.208571429,299.0,297.9,18.5071428571,18.0071428571,2.75714285714,2.85714285714,30.7,40.9,18,34,-0.8229838658936565,-0.5680647467311558,2.9444389791664403,300.585,18.317142857100002
0.10596285,1,301.068571429,300.91,299.1,299.3,18.6328571429,18.3271428571,2.47142857143,2.47142857143,33.8,1.5,15,35,-0.8854560256532095,-0.46472317204376906,2.772588722239781,300.75214285725,18.36857142855
0.06024712468,1,301.071428571,300.821428571,298.8,299.0,18.4014285714,18.5071428571,3.0,2.75714285714,9.8,30.7,23,36,-0.9350162426854146,-0.35460488704253595,3.1780538303479453,300.96785714275,18.467142857125
0.0709785745,1,301.098571429,301.068571429,298.8,299.1,18.3828571429,18.6328571429,3.5,2.47142857143,25.3,33.8,17,37,-0.9709418174260522,-0.2393156642875578,2.8903717578961645,301.015,18.481071428575
0.0663997643999999,1,301.418571429,301.071428571,299.2,298.8,18.21,18.4014285714,3.41428571429,3.0,2.3,9.8,33,38,-0.9927088740980539,-0.12053668025532357,3.526360524616161,301.1642857145,18.4067857143
0.0681750235,1,301.344285714,301.098571429,299.0,298.8,18.3985714286,18.3828571429,3.61428571429,3.5,6.2,25.3,15,39,-1.0,-1.8369701987210297e-16,2.772588722239781,301.23321428575,18.348214285725
0.1398955673408622,1,301.474285714,301.418571429,299.6,299.2,18.0014285714,18.21,3.07142857143,3.41428571429,7.3,2.3,13,40,-0.9927088740980539,0.12053668025532321,2.6390573296152584,301.3339285715,18.248214285725
0.0957020177,1,301.397142857,301.344285714,299.2,299.0,18.2628571429,18.3985714286,2.54285714286,3.61428571429,28.0,6.2,11,41,-0.9709418174260523,0.2393156642875574,2.4849066497880004,301.4085714285,18.218214285725
0.0933198142299999,1,300.755714286,301.474285714,298.6,299.6,18.3942857143,18.0014285714,3.02857142857,3.07142857143,140.8,7.3,14,42,-0.9350162426854148,0.3546048870425356,2.70805020110221,301.24285714275004,18.2642857143
0.07395471672,1,300.682857143,301.397142857,299.0,299.2,18.46,18.2628571429,3.08571428571,2.54285714286,65.8,28.0,17,43,-0.88545602565321,0.464723172043768,2.8903717578961645,301.0775,18.27964285715
0.0903085067,1,300.935714286,300.755714286,299.3,298.6,18.9471428571,18.3942857143,2.77142857143,3.02857142857,38.0,140.8,19,44,-0.8229838658936571,0.5680647467311547,2.995732273553991,300.94285714299997,18.516071428575
0.0065647939,1,300.88,300.682857143,299.2,299.0,17.6171428571,18.46,2.58571428571,3.08571428571,18.0,65.8,20,45,-0.7485107481711012,0.6631226582407952,3.044522437723423,300.81357142875,18.354642857125
-0.0912060933,1,300.412857143,300.935714286,298.5,299.3,16.4642857143,18.9471428571,2.47142857143,2.77142857143,18.5,38.0,12,46,-0.6631226582407955,0.7485107481711009,2.5649493574615367,300.727857143,17.872142857125
0.11112244818,1,299.328571429,300.88,296.5,299.2,16.08,17.6171428571,3.25714285714,2.58571428571,0.8,18.0,21,47,-0.5680647467311558,0.8229838658936564,3.0910424533583156,300.38928571450003,17.277142857125
0.08262299277,1,300.342857143,300.412857143,298.4,298.5,17.3457142857,16.4642857143,2.9,2.47142857143,88.7,18.5,7,48,-0.46472317204376834,0.8854560256532098,2.0794415416798357,300.24107142875,16.876785714274998
0.0759968793399999,1,299.495714286,299.328571429,297.5,296.5,15.97,16.08,2.01428571429,3.25714285714,68.0,0.8,19,49,-0.354604887042536,0.9350162426854146,2.995732273553991,299.89500000025,16.465
0.08260032442,1,299.63,300.342857143,298.2,298.4,16.9871428571,17.3457142857,2.1,2.9,6.9,88.7,10,50,-0.23931566428755785,0.9709418174260521,2.3978952727983707,299.6992857145,16.595714285699998
0.0473092418,1,299.302857143,299.495714286,297.7,297.5,15.9171428571,15.97,1.97142857143,2.01428571429,26.9,68.0,13,51,-0.12053668025532364,0.9927088740980539,2.6390573296152584,299.69285714299997,16.554999999975
0.1563098634999999,1,298.667142857,299.63,297.6,298.2,15.5957142857,16.9871428571,1.87142857143,2.1,21.7,6.9,10,1,0.12053668025532305,0.9927088740980538,2.3978952727983707,299.2739285715,16.117499999975
0.1133532780816,1,298.567142857,299.302857143,296.7,297.7,15.1157142857,15.9171428571,2.11428571429,1.97142857143,14.8,26.9,8,2,0.2393156642875578,0.9709418174260521,2.197224577336219,299.04178571425,15.903928571399998
0.03089984322,1,298.217142857,298.667142857,295.9,297.6,15.3685714286,15.5957142857,3.04285714286,1.87142857143,21.4,21.7,21,3,0.3546048870425357,0.9350162426854147,3.0910424533583156,298.6885714285,15.499285714275
0.1824862311,1,298.204285714,298.567142857,296.6,296.7,14.6142857143,15.1157142857,1.97142857143,2.11428571429,16.8,14.8,11,4,0.4647231720437685,0.8854560256532098,2.4849066497880004,298.41392857125,15.173571428574999
0.0724408386599999,1,297.945714286,298.217142857,295.5,295.9,14.1628571429,15.3685714286,3.78571428571,3.04285714286,0.0,21.4,9,5,0.5680647467311557,0.8229838658936565,2.3025850929940455,298.2335714285,14.815357142875
0.0586114234999999,1,298.548571429,298.204285714,296.7,296.6,15.1028571429,14.6142857143,2.5,1.97142857143,3.3,16.8,14,6,0.6631226582407952,0.7485107481711012,2.70805020110221,298.2289285715,14.812142857175
0.0622415156999999,1,298.444285714,297.945714286,295.8,295.5,15.1842857143,14.1628571429,3.45714285714,3.78571428571,0.3,0.0,14,7,0.7485107481711012,0.6631226582407953,2.70805020110221,298.28571428575003,14.766071428599998
0.1659342912999999,1,298.71,298.548571429,295.7,296.7,15.0914285714,15.1028571429,3.44285714286,2.5,1.5,3.3,15,8,0.8229838658936565,0.5680647467311558,2.772588722239781,298.41214285725,14.885357142875
0.025803933855,1,298.315714286,298.444285714,296.2,295.8,15.5614285714,15.1842857143,2.88571428571,3.45714285714,22.9,0.3,18,9,0.8854560256532098,0.46472317204376856,2.9444389791664403,298.50464285724996,15.235
0.0809650034,1,299.114285714,298.71,296.9,295.7,15.6971428571,15.0914285714,3.07142857143,3.44285714286,8.4,1.5,16,10,0.9350162426854148,0.3546048870425356,2.833213344056216,298.6460714285,15.383571428549999
0.0910321442999999,1,299.015714286,298.315714286,296.6,296.2,15.3828571429,15.5614285714,2.98571428571,2.88571428571,0.3,22.9,12,11,0.9709418174260521,0.23931566428755807,2.5649493574615367,298.7889285715,15.4332142857
0.080265251,1,298.452857143,299.114285714,296.8,296.9,15.1671428571,15.6971428571,2.62857142857,3.07142857143,0.5,8.4,20,12,0.9927088740980539,0.120536680255323,3.044522437723423,298.72464285725,15.452142857125
0.0513834635599999,1,298.755714286,299.015714286,297.1,296.6,15.7414285714,15.3828571429,2.52857142857,2.98571428571,7.6,0.3,8,13,0.9999999999999999,-1.6081226496766366e-16,2.197224577336219,298.83464285725,15.497142857125
0.09537100738,1,297.777142857,298.452857143,296.5,296.8,14.7728571429,15.1671428571,2.07142857143,2.62857142857,40.2,0.5,3,14,0.992708874098054,-0.1205366802553229,1.3862943611198906,298.500357143,15.266071428575
0.0830332549,1,298.552857143,298.755714286,295.9,297.1,14.9085714286,15.7414285714,3.07142857143,2.52857142857,3.3,7.6,13,15,0.9709418174260523,-0.23931566428755754,2.6390573296152584,298.38464285725,15.1475
0.0753512341,1,299.335714286,297.777142857,297.6,296.5,15.8542857143,14.7728571429,3.0,2.07142857143,1.8,40.2,4,16,0.9350162426854149,-0.3546048870425355,1.6094379124341003,298.605357143,15.3192857143
0.0484467148999999,1,299.022857143,298.552857143,296.9,295.9,16.9071428571,14.9085714286,3.35714285714,3.07142857143,163.1,3.3,1,17,0.8854560256532099,-0.4647231720437685,0.6931471805599453,298.67214285725,15.610714285724999
0.0738999289,1,298.775714286,299.335714286,296.6,297.6,16.8171428571,15.8542857143,2.21428571429,3.0,79.8,1.8,10,18,0.8229838658936566,-0.5680647467311556,2.3978952727983707,298.9217857145,16.121785714275
0.0499536456,1,299.467142857,299.022857143,297.6,296.9,16.9471428571,16.9071428571,2.77142857143,3.35714285714,20.5,163.1,8,19,0.7485107481711014,-0.663122658240795,2.197224577336219,299.150357143,16.6314285714
0.1184227423,1,300.66,298.775714286,298.8,296.6,17.6085714286,16.8171428571,3.17142857143,2.21428571429,0.3,79.8,13,20,0.6631226582407951,-0.7485107481711012,2.6390573296152584,299.48142857150003,17.069999999975
0.05616611289,1,300.692857143,299.467142857,298.7,297.6,17.0057142857,16.9471428571,3.07142857143,2.77142857143,0.5,20.5,10,21,0.5680647467311557,-0.8229838658936565,2.3978952727983707,299.8989285715,17.094642857125002
0.0939350987,1,300.461428571,300.66,298.3,298.8,17.2571428571,17.6085714286,3.55714285714,3.17142857143,17.0,0.3,21,22,0.464723172043769,-0.8854560256532095,3.0910424533583156,300.32035714275,17.204642857125002
0.0551614879,1,300.961428571,300.692857143,298.9,298.7,17.5071428571,17.0057142857,3.42857142857,3.07142857143,33.3,0.5,18,23,0.3546048870425359,-0.9350162426854147,2.9444389791664403,300.69392857125,17.344642857125002
0.03641980698,1,300.55,300.461428571,298.4,298.3,17.37,17.2571428571,2.38571428571,3.55714285714,47.6,17.0,21,24,0.2393156642875577,-0.9709418174260522,3.0910424533583156,300.66642857125,17.284999999975
0.1361909545,1,301.145714286,300.961428571,298.9,298.9,17.4885714286,17.5071428571,2.97142857143,3.42857142857,4.3,33.3,34,25,0.12053668025532308,-0.9927088740980538,3.5553480614894135,300.779642857,17.4057142857
0.1900650235,1,301.097142857,300.55,299.3,298.4,17.9471428571,17.37,2.67142857143,2.38571428571,1.5,47.6,25,26,-3.216245299353273e-16,-1.0,3.2580965380214817,300.9385714285,17.5782142857
0.105095585518,1,301.015714286,301.145714286,299.1,298.9,17.5128571429,17.4885714286,3.1,2.97142857143,17.3,4.3,34,27,-0.12053668025532283,-0.992708874098054,3.5553480614894135,300.95214285725,17.57964285715
0.1220793139,1,300.971428571,301.097142857,298.7,299.3,17.5614285714,17.9471428571,2.8,2.67142857143,10.0,1.5,33,28,-0.2393156642875575,-0.9709418174260523,3.526360524616161,301.0575,17.627499999999998
0.0936457765,1,300.947142857,301.015714286,298.8,299.1,17.5057142857,17.5128571429,2.91428571429,3.1,21.3,17.3,40,29,-0.3546048870425357,-0.9350162426854148,3.7135720667043075,301.00785714275,17.631785714275
0.0579206799,1,300.495714286,300.971428571,298.4,298.7,18.3514285714,17.5614285714,2.85714285714,2.8,69.8,10.0,42,30,-0.46472317204376806,-0.88545602565321,3.7612001156935624,300.85749999999996,17.73285714285
0.1579824761,1,301.081428571,300.947142857,299.1,298.8,17.4671428571,17.5057142857,2.82857142857,2.91428571429,14.5,21.3,36,31,-0.5680647467311556,-0.8229838658936566,3.6109179126442243,300.87392857125,17.7214285714
0.0703739779,1,301.17,300.495714286,299.0,298.4,18.4071428571,18.3514285714,2.57142857143,2.85714285714,6.4,69.8,72,32,-0.663122658240795,-0.7485107481711014,4.290459441148391,300.92357142850005,17.932857142825
0.0769647131,1,300.987142857,301.081428571,299.0,299.1,18.4114285714,17.4671428571,2.52857142857,2.82857142857,24.9,14.5,75,33,-0.7485107481711012,-0.6631226582407952,4.330733340286331,300.93357142850004,18.15928571425
0.1631916168,1,300.911428571,301.17,298.9,299.0,18.3057142857,18.4071428571,2.78571428571,2.57142857143,35.3,6.4,76,34,-0.8229838658936565,-0.5680647467311558,4.343805421853684,301.03749999975,18.147857142825
0.10491062092,1,300.828571429,300.987142857,299.0,299.0,18.0,18.4114285714,2.7,2.52857142857,20.1,24.9,92,35,-0.8854560256532095,-0.46472317204376906,4.532599493153255,300.97428571424996,18.28107142855
0.1285035672999999,1,301.218571429,300.911428571,298.9,298.9,17.87,18.3057142857,3.0,2.78571428571,25.9,35.3,71,36,-0.9350162426854146,-0.35460488704253595,4.276666119016055,300.9864285715,18.146785714274998
