year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,city,precipitation_amt_mm_log,station_precip_mm_log,reanalysis_precip_amt_kg_per_m2_log,reanalysis_sat_precip_amt_mm_log,reanalysis_tdtr_k_clipped,precipitation_amt_mm_lag_1,station_avg_temp_c_lag_1,reanalysis_air_temp_k_lag_1,precipitation_amt_mm_lag_2,station_avg_temp_c_lag_2,reanalysis_air_temp_k_lag_2,precipitation_amt_mm_lag_3,station_avg_temp_c_lag_3,reanalysis_air_temp_k_lag_3,precipitation_amt_mm_lag_4,station_avg_temp_c_lag_4,reanalysis_air_temp_k_lag_4,precipitation_amt_mm_lag_mean_4,station_avg_temp_c_lag_mean_4,reanalysis_air_temp_k_lag_mean_4,total_cases
1992,11,727268,0.08685,0.09015,0.128,0.1551,23.22,297.6342857,297.7857143,293.54,299.6,296.1,12.6,78.05714286,23.22,14.94428571,2.514285714,25.78571429,7.757142857,31.7,21.7,5.9,1,3.187178738,1.931521412,2.610069793,3.187178738,2.514285714,0,25.65714286,297.6514286,45.76038808,25.28571429,297.4728571,45.76038808,25.75714286,297.8985714,45.76038808,26.02857143,297.7985714,34.32029106,25.68214286,297.7053571,40
1992,12,727275,0.05305,0.08405,0.1417714,0.1345143,0,297.9471429,298.15,293.7085714,300.4,295.5,3.56,77.50571429,0,15.13571429,2.7,26.1,7.857142857,31.1,21.7,4.8,1,0,1.757857918,1.517322624,0,2.7,23.22,25.78571429,297.6342857,0,25.65714286,297.6514286,45.76038808,25.28571429,297.4728571,45.76038808,25.75714286,297.8985714,28.68519404,25.62142857,297.6642857,37
1992,13,727282,0.142293537,0.130552576,0.1348429,0.1068,0,297.2185714,297.4285714,293.5785714,300.3,295.8,21,80.23857143,0,14.96857143,2.8,26.2,5.714285714,32.2,22.2,2.3,1,0,1.193922468,3.091042453,0,2.8,0,26.1,297.9471429,23.22,25.78571429,297.6342857,0,25.65714286,297.6514286,45.76038808,25.28571429,297.4728571,17.24509702,25.70714286,297.6764286,29
1992,14,727289,0.09995,0.07765,0.1930667,0.1769,122.27,297.9828571,298.0714286,293.8842857,300.2,296,16.2,78.06714286,122.27,15.26428571,2.742857143,26.22857143,7.528571429,31.1,21.7,24.1,1,4.814377072,3.222867846,2.844909384,4.814377072,2.742857143,0,26.2,297.2185714,0,26.1,297.9471429,23.22,25.78571429,297.6342857,0,25.65714286,297.6514286,5.805,25.93571429,297.6128571,30
1992,15,727296,0.1039,0.1315,0.1224714,0.1243857,43.21,298.6828571,298.8785714,294.1957143,301.6,295.9,11.1,76.37571429,43.21,15.61285714,3.614285714,26.98571429,7.842857143,32.8,21.7,0,1,3.788951008,0,2.493205453,3.788951008,3.614285714,122.27,26.22857143,297.9828571,0,26.2,297.2185714,0,26.1,297.9471429,23.22,25.78571429,297.6342857,36.3725,26.07857143,297.6957143,30
1992,16,727303,0.07515,0.09743333,0.1590286,0.1729857,83.11,297.8314286,298,294.9428571,300.4,296.6,70.6,84.18428571,83.11,16.32428571,2.142857143,26.81428571,5.885714286,31.7,22.8,24.5,1,4.432125466,3.238678452,4.271095074,4.432125466,2.142857143,43.21,26.98571429,298.6828571,122.27,26.22857143,297.9828571,0,26.2,297.2185714,0,26.1,297.9471429,41.37,26.37857143,297.9578571,28
1992,17,727310,0.0922,0.1137,0.1514143,0.1548286,36.16,298.0885714,298.2571429,294.0485714,300.6,296.5,25.8,78.42571429,36.16,15.45285714,2.828571429,26.67142857,7.242857143,31.7,22.2,4.6,1,3.615232914,1.722766598,3.288401888,3.615232914,2.828571429,83.11,26.81428571,297.8314286,43.21,26.98571429,298.6828571,122.27,26.22857143,297.9828571,0,26.2,297.2185714,62.1475,26.55714286,297.9289286,23
1992,18,727317,0.0125,0.0635,0.07031429,0.08944286,0,298.1971429,298.5214286,293.4,302.1,295.6,4,74.93285714,0,14.9,3.614285714,27.37142857,6.5,33.9,23.3,1.6,1,0,0.955511445,1.609437912,0,3.614285714,36.16,26.67142857,298.0885714,83.11,26.81428571,297.8314286,43.21,26.98571429,298.6828571,122.27,26.22857143,297.9828571,71.1875,26.675,298.1464286,24
1992,19,727324,0.10875,0.2169,0.1823286,0.2073571,13.92,298.3357143,298.4428571,294.2214286,302.1,296,45,78.48,13.92,15.75,3,26.78571429,6.914285714,33.9,22.2,32,1,2.702702595,3.496507561,3.828641396,2.702702595,3,0,27.37142857,298.1971429,36.16,26.67142857,298.0885714,83.11,26.81428571,297.8314286,43.21,26.98571429,298.6828571,40.62,26.96071429,298.2,29
1992,20,727331,0.101875,-0.0088,0.1420667,0.1259,2.94,298.3342857,298.5142857,294.2757143,300.4,296.4,27.5,78.38142857,2.94,15.68714286,2.228571429,27.44285714,5.957142857,31.1,22.8,8.1,1,1.371180723,2.208274414,3.349904087,1.371180723,2.228571429,13.92,26.78571429,298.3357143,0,27.37142857,298.1971429,36.16,26.67142857,298.0885714,83.11,26.81428571,297.8314286,33.2975,26.91071429,298.1132143,26
1992,21,727338,0.1024,0.0686,0.06238333,0.0574,71.85,298.4085714,298.5571429,295.7671429,301,296.8,570.5,85.64714286,71.85,17.23285714,2.714285714,27.85714286,6.771428571,32.8,23.3,22.1,1,4.288402533,3.139832618,6.348264483,4.288402533,2.714285714,2.94,27.44285714,298.3342857,13.92,26.78571429,298.3357143,0,27.37142857,298.1971429,36.16,26.67142857,298.0885714,13.255,27.06785714,298.2389286,23
1992,22,727345,0.1215,0.130552576,0.2191571,0.2130143,186.25,298.6157143,298.75,296.3342857,301.4,297,130.3,87.30142857,186.25,17.83285714,2.357142857,27.42857143,5.957142857,31.7,23.9,80.2,1,5.232444622,4.396915247,4.877484781,5.232444622,2.357142857,71.85,27.85714286,298.4085714,2.94,27.44285714,298.3342857,13.92,26.78571429,298.3357143,0,27.37142857,298.1971429,22.1775,27.36428571,298.3189286,20
1992,23,727352,0.12165,0.13995,0.1100857,0.1022286,42.24,299.1042857,299.2285714,296.5228571,301,297.8,50,85.82714286,42.24,17.99571429,2.114285714,27.5,6.914285714,31.7,22.8,103.9,1,3.766765993,4.653007515,3.931825633,3.766765993,2.114285714,186.25,27.42857143,298.6157143,71.85,27.85714286,298.4085714,2.94,27.44285714,298.3342857,13.92,26.78571429,298.3357143,68.74,27.37857143,298.4235714,19
1992,24,727359,0.08395,0.0856,0.1023714,0.1117714,43.21,298.9014286,298.9642857,296.1542857,300.5,297.6,43.8,84.87,43.21,17.57,1.985714286,28.2,6.871428571,32.8,24.4,102.4,1,3.788951008,4.638604962,3.802208139,3.788951008,1.985714286,42.24,27.5,299.1042857,186.25,27.42857143,298.6157143,71.85,27.85714286,298.4085714,2.94,27.44285714,298.3342857,75.82,27.55714286,298.6157143,20
1992,25,727366,0.10445,0.15315,0.1811571,0.1920857,52.07,298.9314286,298.9571429,296.0428571,301,297,37.1,84.24857143,52.07,17.44142857,2,28.28571429,6.742857143,32.8,24.4,29.8,1,3.971611797,3.42751469,3.640214282,3.971611797,2,43.21,28.2,298.9014286,42.24,27.5,299.1042857,186.25,27.42857143,298.6157143,71.85,27.85714286,298.4085714,85.8875,27.74642857,298.7575,26
1992,26,727373,0.1302,0.1302,0.13938,0.11475,52.96,299.5685714,299.55,296.3842857,301.8,298,33.7,82.77714286,52.96,17.80714286,1.728571429,28.48571429,7.028571429,32.8,23.9,5.4,1,3.988243031,1.85629799,3.546739687,3.988243031,1.728571429,52.07,28.28571429,298.9314286,43.21,28.2,298.9014286,42.24,27.5,299.1042857,186.25,27.42857143,298.6157143,80.9425,27.85357143,298.8882143,29
1992,27,727380,0.1194,0.1439,0.1693286,0.1684714,10.74,300.1771429,300.3785714,296.2757143,301.8,298.3,10,79.33428571,10.74,17.66714286,2.271428571,29.22857143,6.642857143,33.3,25.6,3.1,1,2.463001814,1.410986974,2.397895273,2.463001814,2.271428571,52.96,28.48571429,299.5685714,52.07,28.28571429,298.9314286,43.21,28.2,298.9014286,42.24,27.5,299.1042857,47.62,28.11785714,299.1264286,31
1992,28,727387,0.142293537,0.192,0.1468571,0.1530714,1.86,300.2857143,300.5642857,296.1985714,302.2,298.7,5.4,78.49714286,1.86,17.56857143,2.785714286,28.72857143,6.614285714,32.8,24.4,1.8,1,1.050821625,1.029619417,1.85629799,1.050821625,2.785714286,10.74,29.22857143,300.1771429,52.96,28.48571429,299.5685714,52.07,28.28571429,298.9314286,43.21,28.2,298.9014286,39.745,28.55,299.3946429,28
1992,29,727394,0.112,0.1255,0.14214,0.1825333,94.14,299.79,299.8285714,296.0528571,301.8,298,46.1,80.15,94.14,17.43,2,27.62857143,6.042857143,31.7,23.9,45.2,1,4.555349491,3.832979798,3.852273001,4.555349491,2,1.86,28.72857143,300.2857143,10.74,29.22857143,300.1771429,52.96,28.48571429,299.5685714,52.07,28.28571429,298.9314286,29.4075,28.68214286,299.7407143,26
1992,30,727401,-0.1396,0.05918,0.1371286,0.1288714,33.51,299.2271429,299.3714286,295.8757143,301.1,298,69.04,81.98428571,33.51,17.24857143,2.028571429,27.55714286,6.857142857,31.7,23.3,41,1,3.541249137,3.737669618,4.249066507,3.541249137,2.028571429,94.14,27.62857143,299.79,1.86,28.72857143,300.2857143,10.74,29.22857143,300.1771429,52.96,28.48571429,299.5685714,39.925,28.51785714,299.9553571,32
1992,31,727408,0.0539,0.1261333,0.1337714,0.1499143,31.12,299.0257143,299.1071429,295.7457143,300.8,297.7,58.8,82.34571429,31.12,17.11428571,1.814285714,27.97142857,6.928571429,32.2,22.8,14.2,1,3.469478889,2.721295428,4.091005661,3.469478889,1.814285714,33.51,27.55714286,299.2271429,94.14,27.62857143,299.79,1.86,28.72857143,300.2857143,10.74,29.22857143,300.1771429,35.0625,28.28571429,299.87,35
1992,32,727415,0.152675,0.173275,0.1500429,0.1450571,59.22,299.7557143,299.9142857,296.1585714,301.5,297.6,27.1,80.78428571,59.22,17.54714286,2.428571429,28.07142857,6.1,31.7,23.3,16.6,1,4.098004523,2.867898902,3.335769576,4.098004523,2.428571429,31.12,27.97142857,299.0257143,33.51,27.55714286,299.2271429,94.14,27.62857143,299.79,1.86,28.72857143,300.2857143,40.1575,27.97142857,299.5821429,33
1992,33,727422,0.16395,0.12665,0.2150571,0.2192714,65.55,299.2157143,299.2214286,296.0071429,301.3,297.8,81.8,82.75,65.55,17.41571429,1.957142857,27.67142857,7.557142857,31.7,22.8,41.9,1,4.197953545,3.758871826,4.416428061,4.197953545,1.957142857,59.22,28.07142857,299.7557143,31.12,27.97142857,299.0257143,33.51,27.55714286,299.2271429,94.14,27.62857143,299.79,54.4975,27.80714286,299.4496429,30
1992,34,727429,0.1146,0.1368,0.1855857,0.1925714,68.22,299.4914286,299.7357143,296.2142857,301.9,298.3,61.6,82.31714286,68.22,17.60142857,2.242857143,28.21428571,6.928571429,33.9,24.4,42.7,1,4.237289838,3.777348102,4.136765278,4.237289838,2.242857143,65.55,27.67142857,299.2157143,59.22,28.07142857,299.7557143,31.12,27.97142857,299.0257143,33.51,27.55714286,299.2271429,47.35,27.81785714,299.3060714,52
1992,35,727436,0.0875,0.0817,0.1799429,0.2217571,27.7,300.0671429,300.1571429,296.0571429,302.2,298.1,28.9,78.86428571,27.7,17.45857143,2.428571429,28.27142857,6.828571429,32.2,23.9,3.1,1,3.356897123,1.410986974,3.39785848,3.356897123,2.428571429,68.22,28.21428571,299.4914286,65.55,27.67142857,299.2157143,59.22,28.07142857,299.7557143,31.12,27.97142857,299.0257143,56.0275,27.98214286,299.3721429,59
1992,36,727443,0.142293537,0.2175,0.1240143,0.1256571,61.55,300.1085714,300.1571429,296.1757143,302,298.4,34.36,79.20428571,61.55,17.56428571,2.2,28.72857143,7.485714286,34.4,24.4,6.5,1,4.135966237,2.014903021,3.565581238,4.135966237,2.2,27.7,28.27142857,300.0671429,68.22,28.21428571,299.4914286,65.55,27.67142857,299.2157143,59.22,28.07142857,299.7557143,55.1725,28.05714286,299.6325,67
1992,37,727450,0.123975,0.1768,0.2357429,0.2148286,21.34,299.7271429,299.7571429,295.9371429,302.2,298.2,87.2,79.93,21.34,17.35285714,2.028571429,28.02857143,6.542857143,32.2,23.9,23.6,1,3.106378794,3.202746443,4.479606963,3.106378794,2.028571429,61.55,28.72857143,300.1085714,27.7,28.27142857,300.0671429,68.22,28.21428571,299.4914286,65.55,27.67142857,299.2157143,55.755,28.22142857,299.7207143,65
1992,38,727457,0.0519,0.07226667,0.1775714,0.1588143,41.32,299.9785714,300.0714286,296.1114286,302.2,298.4,32.6,79.52571429,41.32,17.54142857,2.342857143,28.14285714,7.085714286,32.8,23.9,28.9,1,3.745259788,3.39785848,3.514526067,3.745259788,2.342857143,21.34,28.02857143,299.7271429,61.55,28.72857143,300.1085714,27.7,28.27142857,300.0671429,68.22,28.21428571,299.4914286,44.7025,28.31071429,299.8485714,74
1992,39,727464,0.1435,0.1435,0.1984,0.2122714,95.55,299.2928571,299.3785714,296.2814286,301.4,297.9,116.79,83.7,95.55,17.75142857,2.042857143,27.55714286,7.242857143,32.8,23.3,60.9,1,4.570061009,4.12552018,4.768903378,4.570061009,2.042857143,41.32,28.14285714,299.9785714,21.34,28.02857143,299.7271429,61.55,28.72857143,300.1085714,27.7,28.27142857,300.0671429,37.9775,28.29285714,299.9703571,70
1992,40,727471,0.1972,0.12715,0.1581333,0.09435,97.7,299.6242857,299.7071429,296.13,302.3,297.6,34.2,81.29714286,97.7,17.60428571,2.3,27.97142857,7.228571429,33.3,23.3,22.6,1,4.592084946,3.161246712,3.561046083,4.592084946,2.3,95.55,27.55714286,299.2928571,41.32,28.14285714,299.9785714,21.34,28.02857143,299.7271429,61.55,28.72857143,300.1085714,54.94,28.11428571,299.7767857,61
1992,41,727478,0.137225,0.10745,0.1771857,0.1911,23.1,300.2671429,300.3285714,296.4242857,302.8,298.3,19.4,79.73714286,23.1,17.89714286,3.257142857,28.88571429,7.8,35,23.9,0,1,3.18221184,0,3.015534901,3.18221184,3.257142857,97.7,27.97142857,299.6242857,95.55,27.55714286,299.2928571,41.32,28.14285714,299.9785714,21.34,28.02857143,299.7271429,63.9775,27.925,299.6557143,53
1992,42,727485,0.3371,0.1979,0.1945857,0.1832286,18.95,300.1185714,300.2285714,295.8928571,302.6,297.7,11.3,77.83428571,18.95,17.30857143,2.971428571,29.15714286,7.114285714,33.3,25,8,1,2.993229143,2.197224577,2.509599262,2.993229143,2.971428571,23.1,28.88571429,300.2671429,97.7,27.97142857,299.6242857,95.55,27.55714286,299.2928571,41.32,28.14285714,299.9785714,64.4175,28.13928571,299.7907143,76
1992,43,727492,-0.0156,0.0312,0.1042167,0.1129833,12.18,299.8485714,299.9142857,295.6457143,301.6,298.4,21.5,77.87571429,12.18,17.04428571,2.514285714,28.65714286,7.457142857,32.8,23.9,11.9,1,2.578700529,2.557227311,3.113515309,2.578700529,2.514285714,18.95,29.15714286,300.1185714,23.1,28.88571429,300.2671429,97.7,27.97142857,299.6242857,95.55,27.55714286,299.2928571,58.825,28.39285714,299.8257143,61
1992,44,727499,0.1242,0.1254,0.1156,0.1124286,80.58,299.8028571,299.8428571,295.8057143,302.3,297,25,78.91,80.58,17.24714286,3.028571429,28.67142857,7.285714286,33.3,23.9,18.6,1,4.401584134,2.975529566,3.258096538,4.401584134,3.028571429,12.18,28.65714286,299.8485714,18.95,29.15714286,300.1185714,23.1,28.88571429,300.2671429,97.7,27.97142857,299.6242857,37.9825,28.66785714,299.9646429,57
1992,45,727506,0.0866,0.1209667,0.2244429,0.2498571,64,299.8071429,299.85,296.27,301.5,298.5,27.7,81.05285714,64,17.73,2.071428571,28.38571429,7.7,33.3,22.2,14.2,1,4.17438727,2.721295428,3.356897123,4.17438727,2.071428571,80.58,28.67142857,299.8028571,12.18,28.65714286,299.8485714,18.95,29.15714286,300.1185714,23.1,28.88571429,300.2671429,33.7025,28.84285714,300.0092857,44
1992,46,727513,0.118,0.1422,0.08945,0.0668,40.06,299.0414286,299.2071429,295.0742857,300.9,297.4,31.72,79.01285714,40.06,16.48142857,2.414285714,27.54285714,6.842857143,31.7,22.8,161,1,3.715034412,5.087596335,3.487986512,3.715034412,2.414285714,64,28.38571429,299.8071429,80.58,28.67142857,299.8028571,12.18,28.65714286,299.8485714,18.95,29.15714286,300.1185714,43.9275,28.71785714,299.8942857,34
1992,47,727520,0.0764,0.05613333,0.1343714,0.06401429,43.44,298.3428571,298.2857143,294.6528571,300.6,296.6,49.97,80.25571429,43.44,16.06714286,1.828571429,26.68571429,7,31.1,22.2,26.1,1,3.794139965,3.299533728,3.931237224,3.794139965,1.828571429,40.06,27.54285714,299.0414286,64,28.38571429,299.8071429,80.58,28.67142857,299.8028571,12.18,28.65714286,299.8485714,49.205,28.31428571,299.625,47
1992,48,727527,0.0971,0.1026333,0.1617143,0.1198286,47.42,298.6642857,298.7428571,296.0414286,301.1,296.9,128.1,85.58714286,47.42,17.52857143,2,27.4,6.771428571,32.8,23.3,46.3,1,3.879912952,3.856510295,4.860587298,3.879912952,2,43.44,26.68571429,298.3428571,40.06,27.54285714,299.0414286,64,28.38571429,299.8071429,80.58,28.67142857,299.8028571,57.02,27.82142857,299.2485714,60
1992,49,727534,0.1083,0.074125,0.1750667,0.15275,53.73,298.46,298.55,295.2528571,300.6,297,54.8,82.64857143,53.73,16.67857143,1.928571429,26.62857143,7.242857143,31.1,22.2,62.6,1,4.002412005,4.15261347,4.021773869,4.002412005,1.928571429,47.42,27.4,298.6642857,43.44,26.68571429,298.3428571,40.06,27.54285714,299.0414286,64,28.38571429,299.8071429,48.73,27.50357143,298.9639286,60
1992,50,727541,0.0547,0.1099,0.1981571,0.2159667,86.28,298.7342857,298.9142857,294.65,300.5,297.5,19.23,78.31142857,86.28,16.02428571,2.114285714,26.91428571,7.185714286,31.1,22.2,9.4,1,4.469121342,2.341805806,3.007166651,4.469121342,2.114285714,53.73,26.62857143,298.46,47.42,27.4,298.6642857,43.44,26.68571429,298.3428571,40.06,27.54285714,299.0414286,46.1625,27.06428571,298.6271429,53
1992,51,727548,0.142293537,0.066425,0.1923429,0.1941286,0,298.2857143,298.5071429,293.8285714,300.7,296.4,24.94,76.66142857,0,15.25142857,2.642857143,26.68571429,8.385714286,32.2,21.7,47.5,1,0,3.881563798,3.255786179,0,2.642857143,86.28,26.91428571,298.7342857,53.73,26.62857143,298.46,47.42,27.4,298.6642857,43.44,26.68571429,298.3428571,57.7175,26.90714286,298.5503571,36
1992,52,727555,-0.01008,0.06821667,0.0869,0.0733125,0,297.1728571,297.35,292.8,299.1,296.1,23.8,76.75714286,0,14.32428571,1.928571429,25.91428571,6.485714286,29.4,21.7,5.5,1,0,1.871802177,3.210843653,0,1.928571429,0,26.68571429,298.2857143,86.28,26.91428571,298.7342857,53.73,26.62857143,298.46,47.42,27.4,298.6642857,46.8575,26.90714286,298.5360714,31
1993,1,727571,0.02835,0.04366667,0.07865714,0.04645714,46.79,297.4671429,297.55,294.15,299.4,296.1,41.9,81.87857143,46.79,15.52,1.9,25.87142857,6.5,30.6,21.7,28,1,3.866816413,3.36729583,3.758871826,3.866816413,1.9,0,25.91428571,297.1728571,0,26.68571429,298.2857143,86.28,26.91428571,298.7342857,53.73,26.62857143,298.46,35.0025,26.53571429,298.1632143,30
1993,2,727578,0.03006667,0.03785,0.1318857,0.1092,0,297.3314286,297.3428571,293.0685714,299.2,296.2,27.5,77.14428571,0,14.46714286,1.714285714,24.5,7.042857143,28.3,20.6,23.5,1,0,3.198673118,3.349904087,0,1.714285714,46.79,25.87142857,297.4671429,0,25.91428571,297.1728571,0,26.68571429,298.2857143,86.28,26.91428571,298.7342857,33.2675,26.34642857,297.915,32
1993,3,727585,0.142293537,0.11345,0.2260571,0.2200286,0,297.4014286,297.6285714,293.0757143,299.5,296.2,11.2,76.98428571,0,14.49,2.2,24.85714286,7.128571429,30,20,6.6,1,0,2.028148247,2.501435952,0,2.2,0,24.5,297.3314286,46.79,25.87142857,297.4671429,0,25.91428571,297.1728571,0,26.68571429,298.2857143,11.6975,25.74285714,297.5642857,28
1993,4,727592,0.06613333,0.05705,0.1303667,0.1473833,0,296.9671429,297.1285714,292.8414286,299.2,295.5,21.8,77.86285714,0,14.30714286,2.085714286,24.4,6.1,28.9,20,15.2,1,0,2.785011242,3.126760536,0,2.085714286,0,24.85714286,297.4014286,0,24.5,297.3314286,46.79,25.87142857,297.4671429,0,25.91428571,297.1728571,11.6975,25.28571429,297.3432143,33
1993,5,727599,0.047425,0.02253333,0.09238571,0.09468571,75.97,297.6242857,297.6857143,294.0328571,300.4,295.6,26.3,80.61,75.97,15.45285714,2.085714286,26.67142857,7.642857143,31.7,19.4,9.4,1,4.343415736,2.341805806,3.306886702,4.343415736,2.085714286,0,24.4,296.9671429,0,24.85714286,297.4014286,0,24.5,297.3314286,46.79,25.87142857,297.4671429,11.6975,24.90714286,297.2917857,33
1993,6,727606,0.2738,0.0558,0.2020857,0.2047857,0,296.5942857,296.8,292.8714286,299.7,294.7,14.3,79.82571429,0,14.38571429,2.342857143,25.42857143,6.742857143,30,20.6,2.1,1,0,1.131402111,2.727852828,0,2.342857143,75.97,26.67142857,297.6242857,0,24.4,296.9671429,0,24.85714286,297.4014286,0,24.5,297.3314286,18.9925,25.10714286,297.3310714,35
1993,7,727613,0.1108667,0.173375,0.2375143,0.2274143,14.71,297.76,297.9714286,293.3428571,299.6,296.4,7.2,76.53285714,14.71,14.75285714,2.485714286,26.27142857,8.1,31.7,20.6,2.8,1,2.754297452,1.335001067,2.104134154,2.754297452,2.485714286,0,25.42857143,296.5942857,75.97,26.67142857,297.6242857,0,24.4,296.9671429,0,24.85714286,297.4014286,18.9925,25.33928571,297.1467857,22
1993,8,727620,0.142293537,0.1339,0.2699286,0.2615857,0,296.7685714,296.8714286,292.3014286,300.1,294.6,21.5,76.21714286,0,13.82714286,2.771428571,25.7,7.3,32.2,20.6,5.5,1,0,1.871802177,3.113515309,0,2.771428571,14.71,26.27142857,297.76,0,25.42857143,296.5942857,75.97,26.67142857,297.6242857,0,24.4,296.9671429,22.67,25.69285714,297.2364286,13
1993,9,727627,0.1744667,0.1338,0.1584833,0.1399167,0,297.0142857,297.2428571,291.9114286,299.7,295.2,1.8,73.22571429,0,13.49428571,2.8,25.57142857,8.157142857,30,21.1,2.3,1,0,1.193922468,1.029619417,0,2.8,0,25.7,296.7685714,14.71,26.27142857,297.76,0,25.42857143,296.5942857,75.97,26.67142857,297.6242857,22.67,26.01785714,297.1867857,13
1993,10,727634,0.09403333,0.214,0.2035714,0.2538286,0,296.4257143,296.6428571,290.7757143,298.9,294.1,2.7,70.64571429,0,12.58285714,2.485714286,24.9,7.614285714,29.4,19.4,2.5,1,0,1.252762968,1.30833282,0,2.485714286,0,25.57142857,297.0142857,0,25.7,296.7685714,14.71,26.27142857,297.76,0,25.42857143,296.5942857,3.6775,25.74285714,297.0342857,21
1993,11,727641,-0.0411,-0.0436,0.1725333,0.1717714,9.68,297.8557143,298.0142857,293.6928571,300.4,295.5,10.5,77.78428571,9.68,15.06428571,2.685714286,26.92857143,8.471428571,33.3,21.1,0.5,1,2.368372834,0.405465108,2.442347035,2.368372834,2.685714286,0,24.9,296.4257143,0,25.57142857,297.0142857,0,25.7,296.7685714,14.71,26.27142857,297.76,3.6775,25.61071429,296.9921429,17
1993,12,727648,0.03225,0.10315,0.1850143,0.2041857,27,297.5857143,297.6714286,293.2228571,299.8,296.3,13,76.84857143,27,14.64857143,2.257142857,26.14285714,7.528571429,31.1,20.6,12.8,1,3.33220451,2.624668592,2.63905733,3.33220451,2.257142857,9.68,26.92857143,297.8557143,0,24.9,296.4257143,0,25.57142857,297.0142857,0,25.7,296.7685714,2.42,25.775,297.0160714,11
1993,13,727655,0.1194,0.08853333,0.1404714,0.1174286,0,297.34,297.4428571,293.8128571,299.4,295.7,20.27,80.79571429,0,15.2,2.142857143,26.88571429,7.628571429,32.8,22.2,4.1,1,0,1.62924054,3.057297629,0,2.142857143,27,26.14285714,297.5857143,9.68,26.92857143,297.8557143,0,24.9,296.4257143,0,25.57142857,297.0142857,9.17,25.88571429,297.2203571,8
1993,14,727662,0.142293537,0.0423,0.1903667,0.2082143,7.49,297.7457143,297.8928571,293.7528571,300.1,296.2,14.2,78.56428571,7.49,15.16285714,2.357142857,27.2,7.714285714,32.8,21.1,4.6,1,2.138889,1.722766598,2.721295428,2.138889,2.357142857,0,26.88571429,297.34,27,26.14285714,297.5857143,9.68,26.92857143,297.8557143,0,24.9,296.4257143,9.17,26.21428571,297.3017857,8
1993,15,727669,-0.0158,0.01885,0.068,0.0834,19.74,298.0128571,298,294.0657143,300.1,295.9,23.2,78.96142857,19.74,15.5,3.057142857,27.07142857,7.785714286,33.3,22.2,11.7,1,3.032064203,2.541601993,3.186352633,3.032064203,3.057142857,7.49,27.2,297.7457143,0,26.88571429,297.34,27,26.14285714,297.5857143,9.68,26.92857143,297.8557143,11.0425,26.78928571,297.6317857,6
1993,16,727676,0.0828,0.0788,0.1334571,0.1317,114.85,297.5285714,297.7428571,294.0728571,300.1,294.5,63.49,81.27142857,114.85,15.48857143,2.771428571,25.87142857,7.442857143,31.1,21.7,8.4,1,4.752296251,2.240709689,4.166510173,4.752296251,2.771428571,19.74,27.07142857,298.0128571,7.49,27.2,297.7457143,0,26.88571429,297.34,27,26.14285714,297.5857143,13.5575,26.825,297.6710714,6
1993,17,727683,0.142293537,0.09256667,0.1315167,0.1252286,33.35,298.5914286,298.6928571,295.1942857,300.4,297,34.3,81.65571429,33.35,16.59714286,2.471428571,27.48571429,8.385714286,32.8,22.2,28.3,1,3.536602019,3.377587516,3.563882964,3.536602019,2.471428571,114.85,25.87142857,297.5285714,19.74,27.07142857,298.0128571,7.49,27.2,297.7457143,0,26.88571429,297.34,35.52,26.75714286,297.6567857,7
1993,18,727690,0.07965,0.06415,0.1547429,0.1291571,37.35,298.1528571,298.1857143,295.26,300.1,296.9,40.7,84.08142857,37.35,16.65857143,1.857142857,26.94285714,6.271428571,32.2,22.2,114.3,1,3.646754528,4.747537427,3.730501129,3.646754528,1.857142857,33.35,27.48571429,298.5914286,114.85,25.87142857,297.5285714,19.74,27.07142857,298.0128571,7.49,27.2,297.7457143,43.8575,26.90714286,297.9696429,12
1993,19,727697,0.07305,0.052,0.1074857,0.1070286,34.9,297.6714286,297.6928571,294.8471429,300.4,296.1,142.4,84.52142857,34.9,16.26714286,2.5,26.47142857,6,31.1,22.8,18.3,1,3.580737295,2.960105096,4.965637928,3.580737295,2.5,37.35,26.94285714,298.1528571,33.35,27.48571429,298.5914286,114.85,25.87142857,297.5285714,19.74,27.07142857,298.0128571,51.3225,26.84285714,298.0714286,17
1993,20,727704,0.1769,0.0901,0.1792,0.1866833,14.84,298.6042857,298.7214286,295.3242857,301.2,296.4,55.67,82.43571429,14.84,16.85714286,2.214285714,28.22857143,7.228571429,33.9,23.3,4.6,1,2.762538386,1.722766598,4.03724497,2.762538386,2.214285714,34.9,26.47142857,297.6714286,37.35,26.94285714,298.1528571,33.35,27.48571429,298.5914286,114.85,25.87142857,297.5285714,55.1125,26.69285714,297.9860714,10
